ID,INV,DATE,CATALOG,PCODE,QTY,CUSTNUM
5391,110921,1997-03-26,Gardening,GD4100,1,9395000.0
5392,134313,1997-07-30,Sports,SP2300,1,9395000.0
5393,136592,1997-08-11,Pets,PT2100,4,9395000.0
5394,187463,1998-05-06,Software,SW7935,4,9395000.0
5395,190472,1998-05-19,Gardening,GD1400,1,9395000.0
5396,197500,1998-06-18,Sports,SP3000,1,9395000.0
5397,209373,1998-08-08,Toys,TY4700,4,9395000.0
5398,211793,1998-08-18,Pets,PT3500,1,9395000.0
5399,215294,1998-09-02,Sports,SP3400,1,9395000.0
5400,226176,1998-10-18,Sports,SP2700,1,9395000.0
5401,235055,1998-11-25,Sports,SP1300,1,9395000.0
5402,110921,2000-07-03,Gardening,GD3100,1,9395000.0
5403,110921,2000-07-03,Gardening,GD3300,1,9395000.0
5404,110921,2000-07-03,Gardening,GD4100,1,9395000.0
5405,134313,2000-11-06,Sports,SP2300,1,9395000.0
5406,136592,2000-11-18,Pets,PT2100,4,9395000.0
5407,100597,1997-01-16,Sports,SP1200,2,9520000.0
5408,113679,1997-04-11,Gardening,GD1200,2,9520000.0
5409,128153,1997-06-28,Sports,SP1200,1,9520000.0
5410,128153,1997-06-28,Sports,SP2200,1,9520000.0
5411,128153,1997-06-28,Sports,SP2300,4,9520000.0
5412,159604,1997-12-11,Pets,PT2100,1,9520000.0
5413,161317,1997-12-20,Toys,TY4500,2,9520000.0
5414,161515,1997-12-21,Software,SW4187,1,9520000.0
5415,164671,1998-01-09,Software,SW1828,1,9520000.0
5416,172951,1998-02-26,Gardening,GD2300,1,9520000.0
5417,173140,1998-02-27,Sports,SP2000,1,9520000.0
5418,219115,1998-09-18,Sports,SP1500,1,9520000.0
5419,239998,1998-12-16,Toys,TY1300,1,9520000.0
5420,100597,2000-04-25,Sports,SP1200,2,9520000.0
5421,113679,2000-07-19,Gardening,GD1200,2,9520000.0
5422,128153,2000-10-05,Sports,SP1200,1,9520000.0
5423,128153,2000-10-05,Sports,SP2200,1,9520000.0
5424,128153,2000-10-05,Sports,SP2300,4,9520000.0
5425,159604,2001-03-20,Pets,PT2100,1,9520000.0
5426,161317,2001-03-29,Toys,TY4500,2,9520000.0
5427,161515,2001-03-30,Software,SW4187,1,9520000.0
5428,164671,2001-04-18,Software,SW1828,1,9520000.0
5429,117996,1997-05-05,Sports,SP2600,1,9548000.0
5430,122512,1997-05-29,Pets,PT1000,1,9548000.0
5431,127530,1997-06-25,Collectibles,CC4800,1,9548000.0
5432,128545,1997-06-30,Sports,SP1400,2,9548000.0
5433,132738,1997-07-22,Toys,TY1900,1,9548000.0
5434,160155,1997-12-14,Toys,TY3100,3,9548000.0
5435,160155,1997-12-14,Toys,TY4400,1,9548000.0
5436,160155,1997-12-14,Toys,TY5400,1,9548000.0
5437,196288,1998-06-13,Sports,SP1200,3,9548000.0
5438,217439,1998-09-11,Toys,TY1100,1,9548000.0
5439,219600,1998-09-20,Toys,TY4300,3,9548000.0
5440,242490,1998-12-27,Toys,TY1100,2,9548000.0
5441,242490,1998-12-27,Toys,TY1650,2,9548000.0
5442,242490,1998-12-27,Toys,TY1900,1,9548000.0
5443,242490,1998-12-27,Toys,TY5200,1,9548000.0
5444,117996,2000-08-12,Sports,SP2600,1,9548000.0
5445,122512,2000-09-05,Pets,PT1000,1,9548000.0
5446,127530,2000-10-02,Collectibles,CC4800,1,9548000.0
5447,128545,2000-10-07,Sports,SP1400,2,9548000.0
5448,132738,2000-10-29,Toys,TY1900,1,9548000.0
5449,160155,2001-03-23,Toys,TY3100,3,9548000.0
5450,160155,2001-03-23,Toys,TY4400,1,9548000.0
5451,160155,2001-03-23,Toys,TY5400,1,9548000.0
5452,101110,1997-01-20,Pets,PT2400,1,9645000.0
5453,104532,1997-02-14,Sports,SP2000,1,9645000.0
5454,110436,1997-03-23,Gardening,GD2400,1,9645000.0
5455,117238,1997-05-01,Sports,SP1000,1,9645000.0
5456,133329,1997-07-25,Pets,PT1400,2,9645000.0
5457,133329,1997-07-25,Pets,PT3500,1,9645000.0
5458,133329,1997-07-25,Pets,PT4300,1,9645000.0
5459,133329,1997-07-25,Pets,PT4600,1,9645000.0
5460,133697,1997-07-27,Pets,PT1300,1,9645000.0
5461,138823,1997-08-23,Sports,SP2300,1,9645000.0
5462,153854,1997-11-11,Toys,TY2300,1,9645000.0
5463,177263,1998-03-20,Toys,TY3800,1,9645000.0
5464,180405,1998-04-04,Gardening,GD4200,1,9645000.0
5465,190692,1998-05-20,Pets,PT1100,1,9645000.0
5466,192996,1998-05-30,Toys,TY3700,4,9645000.0
5467,196525,1998-06-14,Pets,PT3100,1,9645000.0
5468,101110,2000-04-29,Pets,PT2400,1,9645000.0
5469,104532,2000-05-24,Sports,SP2000,1,9645000.0
5470,110436,2000-06-30,Gardening,GD2400,1,9645000.0
5471,117238,2000-08-08,Sports,SP1000,1,9645000.0
5472,133329,2000-11-01,Pets,PT1400,2,9645000.0
5473,133329,2000-11-01,Pets,PT3500,1,9645000.0
5474,133329,2000-11-01,Pets,PT4300,1,9645000.0
5475,133329,2000-11-01,Pets,PT4600,1,9645000.0
5476,133697,2000-11-03,Pets,PT1300,1,9645000.0
5477,138823,2000-11-30,Sports,SP2300,1,9645000.0
5478,153854,2001-02-18,Toys,TY2300,1,9645000.0
5479,101112,1997-01-20,Sports,SP2400,1,9687000.0
5480,104683,1997-02-15,Pets,PT4600,1,9687000.0
5481,108573,1997-03-12,Sports,SP2400,3,9687000.0
5482,111574,1997-03-30,Sports,SP2300,1,9687000.0
5483,123630,1997-06-04,Sports,SP2000,1,9687000.0
5484,123630,1997-06-04,Sports,SP3200,3,9687000.0
5485,134317,1997-07-30,Pets,PT2100,1,9687000.0
5486,141354,1997-09-05,Pets,PT1300,2,9687000.0
5487,156347,1997-11-24,Toys,TY1300,1,9687000.0
5488,200543,1998-07-01,Pets,PT3100,1,9687000.0
5489,210121,1998-08-11,Software,SW2842,1,9687000.0
5490,221727,1998-09-29,Software,SW7823,1,9687000.0
5491,223655,1998-10-07,Pets,PT3400,3,9687000.0
5492,232303,1998-11-13,Gardening,GD1010,1,9687000.0
5493,235538,1998-11-27,Pets,PT3100,3,9687000.0
5494,240474,1998-12-18,Software,SW6269,1,9687000.0
5495,101112,2000-04-29,Sports,SP2400,1,9687000.0
5496,104683,2000-05-25,Pets,PT4600,1,9687000.0
5497,108573,2000-06-19,Sports,SP2400,3,9687000.0
5498,111574,2000-07-07,Sports,SP2300,1,9687000.0
5499,123630,2000-09-11,Sports,SP2000,1,9687000.0
5500,123630,2000-09-11,Sports,SP3200,3,9687000.0
5501,134317,2000-11-06,Pets,PT2100,1,9687000.0
5502,141354,2000-12-13,Pets,PT1300,2,9687000.0
5503,156347,2001-03-03,Toys,TY1300,1,9687000.0
5504,107817,1997-03-07,Sports,SP1600,1,9744000.0
5505,121561,1997-05-24,Sports,SP3000,1,9744000.0
5506,126293,1997-06-18,Gardening,GD1500,4,9744000.0
5507,142086,1997-09-09,Collectibles,CC1500,1,9744000.0
5508,142086,1997-09-09,Collectibles,CC3200,1,9744000.0
5509,142086,1997-09-09,Collectibles,CC4700,2,9744000.0
5510,149222,1997-10-17,Pets,PT1400,1,9744000.0
5511,149748,1997-10-20,Sports,SP1600,1,9744000.0
5512,172368,1998-02-23,Pets,PT2000,2,9744000.0
5513,172368,1998-02-23,Pets,PT4200,1,9744000.0
5514,190247,1998-05-18,Sports,SP1300,1,9744000.0
5515,200548,1998-07-01,Sports,SP1300,3,9744000.0
5516,200548,1998-07-01,Sports,SP2200,1,9744000.0
5517,200548,1998-07-01,Sports,SP3100,4,9744000.0
5518,227137,1998-10-22,Sports,SP2300,1,9744000.0
5519,233242,1998-11-17,Pets,PT4100,1,9744000.0
5520,107817,2000-06-14,Sports,SP1600,1,9744000.0
5521,121561,2000-08-31,Sports,SP3000,1,9744000.0
5522,126293,2000-09-25,Gardening,GD1500,4,9744000.0
5523,142086,2000-12-17,Collectibles,CC1500,1,9744000.0
5524,142086,2000-12-17,Collectibles,CC3200,1,9744000.0
5525,142086,2000-12-17,Collectibles,CC4700,2,9744000.0
5526,149222,2001-01-24,Pets,PT1400,1,9744000.0
5527,149748,2001-01-27,Sports,SP1600,1,9744000.0
5528,112399,1997-04-04,Gardening,GD2000,1,9745000.0
5529,112399,1997-04-04,Gardening,GD2400,3,9745000.0
5530,112399,1997-04-04,Gardening,GD3300,1,9745000.0
5531,124184,1997-06-07,Pets,PT4100,4,9745000.0
5532,137163,1997-08-14,Pets,PT1300,4,9745000.0
5533,138049,1997-08-19,Pets,PT4600,2,9745000.0
5534,171844,1998-02-20,Pets,PT2400,1,9745000.0
5535,207273,1998-07-30,Sports,SP3100,1,9745000.0
5536,215752,1998-09-04,Pets,PT1400,1,9745000.0
5537,112399,2000-07-12,Gardening,GD2000,1,9745000.0
5538,112399,2000-07-12,Gardening,GD2400,3,9745000.0
5539,112399,2000-07-12,Gardening,GD3300,1,9745000.0
5540,124184,2000-09-14,Pets,PT4100,4,9745000.0
5541,137163,2000-11-21,Pets,PT1300,4,9745000.0
5542,138049,2000-11-26,Pets,PT4600,2,9745000.0
5543,171844,2001-05-30,Pets,PT2400,1,9745000.0
5544,117426,1997-05-02,Pets,PT1100,1,9770000.0
5545,117426,1997-05-02,Pets,PT1400,1,9770000.0
5546,117426,1997-05-02,Pets,PT4200,1,9770000.0
5547,117426,1997-05-02,Pets,PT4200,2,9770000.0
5548,118180,1997-05-06,Gardening,GD1400,3,9770000.0
5549,118180,1997-05-06,Gardening,GD1600,1,9770000.0
5550,118180,1997-05-06,Gardening,GD3000,1,9770000.0
5551,144605,1997-09-22,Sports,SP3100,1,9770000.0
5552,149749,1997-10-20,Software,SW1612,3,9770000.0
5553,149749,1997-10-20,Software,SW3617,1,9770000.0
5554,149749,1997-10-20,Software,SW4773,2,9770000.0
5555,150130,1997-10-22,Toys,TY5200,1,9770000.0
5556,152027,1997-11-01,Pets,PT1200,4,9770000.0
5557,171303,1998-02-17,Sports,SP2400,4,9770000.0
5558,186810,1998-05-03,Gardening,GD2300,3,9770000.0
5559,187970,1998-05-08,Toys,TY1750,1,9770000.0
5560,187970,1998-05-08,Toys,TY1900,1,9770000.0
5561,187970,1998-05-08,Toys,TY4800,4,9770000.0
5562,187970,1998-05-08,Toys,TY5300,1,9770000.0
5563,192539,1998-05-28,Gardening,GD1200,1,9770000.0
5564,192539,1998-05-28,Gardening,GD1300,4,9770000.0
5565,192539,1998-05-28,Gardening,GD2200,3,9770000.0
5566,193460,1998-06-01,Toys,TY1750,1,9770000.0
5567,193460,1998-06-01,Toys,TY1950,3,9770000.0
5568,193460,1998-06-01,Toys,TY4500,1,9770000.0
5569,193460,1998-06-01,Toys,TY4600,1,9770000.0
5570,204682,1998-07-19,Sports,SP2300,3,9770000.0
5571,204682,1998-07-19,Sports,SP3100,1,9770000.0
5572,225492,1998-10-15,Sports,SP1000,4,9770000.0
5573,226707,1998-10-20,Pets,PT2100,3,9770000.0
5574,233731,1998-11-19,Collectibles,CC4400,1,9770000.0
5575,117426,2000-08-09,Pets,PT1100,1,9770000.0
5576,117426,2000-08-09,Pets,PT1400,1,9770000.0
5577,117426,2000-08-09,Pets,PT4200,1,9770000.0
5578,117426,2000-08-09,Pets,PT4200,2,9770000.0
5579,118180,2000-08-13,Gardening,GD1400,3,9770000.0
5580,118180,2000-08-13,Gardening,GD1600,1,9770000.0
5581,118180,2000-08-13,Gardening,GD3000,1,9770000.0
5582,144605,2000-12-30,Sports,SP3100,1,9770000.0
5583,149749,2001-01-27,Software,SW1612,3,9770000.0
5584,149749,2001-01-27,Software,SW3617,1,9770000.0
5585,149749,2001-01-27,Software,SW4773,2,9770000.0
5586,150130,2001-01-29,Toys,TY5200,1,9770000.0
5587,152027,2001-02-08,Pets,PT1200,4,9770000.0
5588,171303,2001-05-27,Sports,SP2400,4,9770000.0
5589,106577,1997-02-27,Sports,SP3100,1,9895000.0
5590,110759,1997-03-25,Pets,PT1000,2,9895000.0
5591,113684,1997-04-11,Pets,PT2000,1,9895000.0
5592,113684,1997-04-11,Pets,PT3200,1,9895000.0
5593,113684,1997-04-11,Pets,PT3300,2,9895000.0
5594,113684,1997-04-11,Pets,PT3500,1,9895000.0
5595,153142,1997-11-07,Pets,PT2200,1,9895000.0
5596,165282,1998-01-13,Software,SW2782,1,9895000.0
5597,165281,1998-01-13,Toys,TY1700,1,9895000.0
5598,167907,1998-01-29,Sports,SP2300,1,9895000.0
5599,184415,1998-04-22,Gardening,GD4300,3,9895000.0
5600,210342,1998-08-12,Pets,PT4300,4,9895000.0
5601,223206,1998-10-05,Collectibles,CC3600,3,9895000.0
5602,224592,1998-10-11,Pets,PT3500,1,9895000.0
5603,106577,2000-06-06,Sports,SP3100,1,9895000.0
5604,110759,2000-07-02,Pets,PT1000,2,9895000.0
5605,113684,2000-07-19,Pets,PT2000,1,9895000.0
5606,113684,2000-07-19,Pets,PT3200,1,9895000.0
5607,113684,2000-07-19,Pets,PT3300,2,9895000.0
5608,113684,2000-07-19,Pets,PT3500,1,9895000.0
5609,153142,2001-02-14,Pets,PT2200,1,9895000.0
5610,165282,2001-04-22,Software,SW2782,1,9895000.0
5611,165281,2001-04-22,Toys,TY1700,1,9895000.0
5612,167907,2001-05-08,Sports,SP2300,1,9895000.0
5613,120263,1997-05-17,Sports,SP3200,4,10020000.0
5614,127158,1997-06-23,Gardening,GD3400,3,10020000.0
5615,136395,1997-08-10,Gardening,GD1600,1,10020000.0
5616,136395,1997-08-10,Gardening,GD3200,1,10020000.0
5617,136395,1997-08-10,Gardening,GD3200,1,10020000.0
5618,136395,1997-08-10,Gardening,GD4200,3,10020000.0
5619,137344,1997-08-15,Pets,PT4300,1,10020000.0
5620,150132,1997-10-22,Sports,SP2400,2,10020000.0
5621,158847,1997-12-07,Pets,PT4100,2,10020000.0
5622,170757,1998-02-14,Sports,SP1000,3,10020000.0
5623,178924,1998-03-28,Pets,PT1200,1,10020000.0
5624,210125,1998-08-11,Pets,PT4300,1,10020000.0
5625,229048,1998-10-30,Toys,TY4800,3,10020000.0
5626,241844,1998-12-24,Pets,PT1300,2,10020000.0
5627,120263,2000-08-24,Sports,SP3200,4,10020000.0
5628,127158,2000-09-30,Gardening,GD3400,3,10020000.0
5629,136395,2000-11-17,Gardening,GD1600,1,10020000.0
5630,136395,2000-11-17,Gardening,GD3200,1,10020000.0
5631,136395,2000-11-17,Gardening,GD3200,1,10020000.0
5632,136395,2000-11-17,Gardening,GD4200,3,10020000.0
5633,137344,2000-11-22,Pets,PT4300,1,10020000.0
5634,150132,2001-01-29,Sports,SP2400,2,10020000.0
5635,158847,2001-03-16,Pets,PT4100,2,10020000.0
5636,170757,2001-05-24,Sports,SP1000,3,10020000.0
5637,104129,1997-02-11,Sports,SP2000,1,10145000.0
5638,120267,1997-05-17,Pets,PT1100,1,10145000.0
5639,121393,1997-05-23,Pets,PT4300,2,10145000.0
5640,154053,1997-11-12,Pets,PT3200,1,10145000.0
5641,184641,1998-04-23,Pets,PT4500,1,10145000.0
5642,184642,1998-04-23,Sports,SP2200,1,10145000.0
5643,185278,1998-04-26,Pets,PT4600,1,10145000.0
5644,196054,1998-06-12,Software,SW4550,1,10145000.0
5645,196054,1998-06-12,Software,SW4550,1,10145000.0
5646,196054,1998-06-12,Software,SW9023,1,10145000.0
5647,196054,1998-06-12,Software,SW9521,1,10145000.0
5648,198649,1998-06-23,Gardening,GD1400,1,10145000.0
5649,198649,1998-06-23,Gardening,GD3100,1,10145000.0
5650,198649,1998-06-23,Gardening,GD3200,1,10145000.0
5651,206314,1998-07-26,Sports,SP2400,1,10145000.0
5652,206314,1998-07-26,Sports,SP2600,1,10145000.0
5653,206314,1998-07-26,Sports,SP3200,1,10145000.0
5654,220078,1998-09-22,Pets,PT1000,1,10145000.0
5655,223444,1998-10-06,Sports,SP3400,1,10145000.0
5656,224131,1998-10-09,Sports,SP1500,1,10145000.0
5657,231848,1998-11-11,Toys,TY4600,3,10145000.0
5658,104129,2000-05-21,Sports,SP2000,1,10145000.0
5659,120267,2000-08-24,Pets,PT1100,1,10145000.0
5660,121393,2000-08-30,Pets,PT4300,2,10145000.0
5661,154053,2001-02-19,Pets,PT3200,1,10145000.0
5662,101514,1997-01-23,Software,SW3625,3,10201000.0
5663,112242,1997-04-03,Sports,SP3200,1,10201000.0
5664,116156,1997-04-25,Collectibles,CC3600,1,10201000.0
5665,116156,1997-04-25,Collectibles,CC3700,1,10201000.0
5666,116156,1997-04-25,Collectibles,CC4400,1,10201000.0
5667,128767,1997-07-01,Toys,TY4600,1,10201000.0
5668,129168,1997-07-03,Sports,SP1000,1,10201000.0
5669,159202,1997-12-09,Pets,PT3300,1,10201000.0
5670,165929,1998-01-17,Gardening,GD3100,1,10201000.0
5671,166587,1998-01-21,Pets,PT4500,1,10201000.0
5672,168576,1998-02-02,Gardening,GD3000,1,10201000.0
5673,168576,1998-02-02,Gardening,GD3200,1,10201000.0
5674,168576,1998-02-02,Gardening,GD4200,1,10201000.0
5675,170562,1998-02-13,Sports,SP3200,1,10201000.0
5676,202872,1998-07-11,Sports,SP2400,1,10201000.0
5677,206807,1998-07-28,Sports,SP2200,1,10201000.0
5678,219616,1998-09-20,Sports,SP1600,4,10201000.0
5679,219616,1998-09-20,Sports,SP3000,1,10201000.0
5680,219616,1998-09-20,Sports,SP3300,4,10201000.0
5681,219616,1998-09-20,Sports,SP3400,4,10201000.0
5682,228082,1998-10-26,Pets,PT2300,1,10201000.0
5683,101514,2000-05-02,Software,SW3625,3,10201000.0
5684,112242,2000-07-11,Sports,SP3200,1,10201000.0
5685,116156,2000-08-02,Collectibles,CC3600,1,10201000.0
5686,116156,2000-08-02,Collectibles,CC3700,1,10201000.0
5687,116156,2000-08-02,Collectibles,CC4400,1,10201000.0
5688,128767,2000-10-08,Toys,TY4600,1,10201000.0
5689,129168,2000-10-10,Sports,SP1000,1,10201000.0
5690,159202,2001-03-18,Pets,PT3300,1,10201000.0
5691,165929,2001-04-26,Gardening,GD3100,1,10201000.0
5692,166587,2001-04-30,Pets,PT4500,1,10201000.0
5693,168576,2001-05-12,Gardening,GD3000,1,10201000.0
5694,168576,2001-05-12,Gardening,GD3200,1,10201000.0
5695,168576,2001-05-12,Gardening,GD4200,1,10201000.0
5696,170562,2001-05-23,Sports,SP3200,1,10201000.0
5697,112082,1997-04-02,Gardening,GD1500,1,10270000.0
5698,114536,1997-04-16,Sports,SP1300,1,10270000.0
5699,137173,1997-08-14,Toys,TY4500,1,10270000.0
5700,157887,1997-12-02,Toys,TY1650,1,10270000.0
5701,162112,1997-12-24,Software,SW9521,4,10270000.0
5702,175460,1998-03-11,Toys,TY3300,1,10270000.0
5703,175460,1998-03-11,Toys,TY3700,1,10270000.0
5704,175460,1998-03-11,Toys,TY4400,1,10270000.0
5705,186819,1998-05-03,Pets,PT2000,1,10270000.0
5706,192319,1998-05-27,Toys,TY1100,1,10270000.0
5707,192319,1998-05-27,Toys,TY1200,1,10270000.0
5708,192319,1998-05-27,Toys,TY4400,2,10270000.0
5709,194855,1998-06-07,Sports,SP3200,1,10270000.0
5710,202389,1998-07-09,Toys,TY1500,1,10270000.0
5711,218179,1998-09-14,Toys,TY4600,4,10270000.0
5712,220544,1998-09-24,Pets,PT2000,1,10270000.0
5713,220544,1998-09-24,Pets,PT2100,1,10270000.0
5714,220544,1998-09-24,Pets,PT4200,1,10270000.0
5715,220544,1998-09-24,Pets,PT4500,4,10270000.0
5716,112082,2000-07-10,Gardening,GD1500,1,10270000.0
5717,114536,2000-07-24,Sports,SP1300,1,10270000.0
5718,137173,2000-11-21,Toys,TY4500,1,10270000.0
5719,157887,2001-03-11,Toys,TY1650,1,10270000.0
5720,162112,2001-04-02,Software,SW9521,4,10270000.0
5721,98957,1997-01-03,Sports,SP3400,1,10296000.0
5722,136795,1997-08-12,Collectibles,CC4100,1,10296000.0
5723,136795,1997-08-12,Collectibles,CC4200,1,10296000.0
5724,136795,1997-08-12,Collectibles,CC4600,3,10296000.0
5725,159616,1997-12-11,Gardening,GD3200,3,10296000.0
5726,197511,1998-06-18,Sports,SP1300,1,10296000.0
5727,216491,1998-09-07,Toys,TY1950,2,10296000.0
5728,218396,1998-09-15,Software,SW4323,1,10296000.0
5729,241847,1998-12-24,Toys,TY1500,1,10296000.0
5730,98957,2000-04-12,Sports,SP3400,1,10296000.0
5731,136795,2000-11-19,Collectibles,CC4100,1,10296000.0
5732,136795,2000-11-19,Collectibles,CC4200,1,10296000.0
5733,136795,2000-11-19,Collectibles,CC4600,3,10296000.0
5734,159616,2001-03-20,Gardening,GD3200,3,10296000.0
5735,122130,1997-05-27,Sports,SP2000,1,10395000.0
5736,143266,1997-09-15,Sports,SP2600,3,10395000.0
5737,144615,1997-09-22,Sports,SP1400,1,10395000.0
5738,144615,1997-09-22,Sports,SP2600,1,10395000.0
5739,144615,1997-09-22,Sports,SP2700,1,10395000.0
5740,158087,1997-12-03,Pets,PT4400,1,10395000.0
5741,161926,1997-12-23,Toys,TY1200,1,10395000.0
5742,164243,1998-01-06,Pets,PT1200,1,10395000.0
5743,185717,1998-04-28,Gardening,GD2400,1,10395000.0
5744,186821,1998-05-03,Gardening,GD1200,1,10395000.0
5745,188645,1998-05-11,Collectibles,CC3600,1,10395000.0
5746,190958,1998-05-21,Pets,PT2100,1,10395000.0
5747,208181,1998-08-03,Sports,SP1100,1,10395000.0
5748,208181,1998-08-03,Sports,SP2300,1,10395000.0
5749,208181,1998-08-03,Sports,SP3200,1,10395000.0
5750,217460,1998-09-11,Sports,SP3300,1,10395000.0
5751,220325,1998-09-23,Pets,PT3300,1,10395000.0
5752,240944,1998-12-20,Toys,TY1500,1,10395000.0
5753,122130,2000-09-03,Sports,SP2000,1,10395000.0
5754,143266,2000-12-23,Sports,SP2600,3,10395000.0
5755,144615,2000-12-30,Sports,SP1400,1,10395000.0
5756,144615,2000-12-30,Sports,SP2600,1,10395000.0
5757,144615,2000-12-30,Sports,SP2700,1,10395000.0
5758,158087,2001-03-12,Pets,PT4400,1,10395000.0
5759,161926,2001-04-01,Toys,TY1200,1,10395000.0
5760,164243,2001-04-15,Pets,PT1200,1,10395000.0
5761,103548,1997-02-07,Sports,SP1300,1,10520000.0
5762,119350,1997-05-12,Sports,SP2700,4,10520000.0
5763,138253,1997-08-20,Sports,SP3100,1,10520000.0
5764,142105,1997-09-09,Sports,SP3200,1,10520000.0
5765,156549,1997-11-25,Pets,PT3300,1,10520000.0
5766,161536,1997-12-21,Toys,TY2200,1,10520000.0
5767,172965,1998-02-26,Sports,SP3000,1,10520000.0
5768,187483,1998-05-06,Gardening,GD2000,1,10520000.0
5769,189565,1998-05-15,Gardening,GD3300,2,10520000.0
5770,195826,1998-06-11,Gardening,GD1500,1,10520000.0
5771,209120,1998-08-07,Toys,TY1300,1,10520000.0
5772,212747,1998-08-22,Pets,PT3500,1,10520000.0
5773,218185,1998-09-14,Pets,PT2100,4,10520000.0
5774,219623,1998-09-20,Sports,SP2000,2,10520000.0
5775,103548,2000-05-17,Sports,SP1300,1,10520000.0
5776,119350,2000-08-19,Sports,SP2700,4,10520000.0
5777,138253,2000-11-27,Sports,SP3100,1,10520000.0
5778,142105,2000-12-17,Sports,SP3200,1,10520000.0
5779,156549,2001-03-04,Pets,PT3300,1,10520000.0
5780,161536,2001-03-30,Toys,TY2200,1,10520000.0
5781,152040,1997-11-01,Sports,SP2600,4,10645000.0
5782,162631,1997-12-27,Pets,PT3300,1,10645000.0
5783,182819,1998-04-15,Sports,SP2000,2,10645000.0
5784,194183,1998-06-04,Gardening,GD1300,2,10645000.0
5785,194183,1998-06-04,Gardening,GD2000,1,10645000.0
5786,194183,1998-06-04,Gardening,GD3200,3,10645000.0
5787,199355,1998-06-26,Pets,PT3500,2,10645000.0
5788,199586,1998-06-27,Pets,PT3100,1,10645000.0
5789,207285,1998-07-30,Gardening,GD2000,3,10645000.0
5790,207285,1998-07-30,Gardening,GD2200,1,10645000.0
5791,207285,1998-07-30,Gardening,GD3400,3,10645000.0
5792,221959,1998-09-30,Toys,TY3200,1,10645000.0
5793,226718,1998-10-20,Pets,PT4600,1,10645000.0
5794,238665,1998-12-10,Sports,SP1200,4,10645000.0
5795,152040,2001-02-08,Sports,SP2600,4,10645000.0
5796,162631,2001-04-05,Pets,PT3300,1,10645000.0
5797,98960,1997-01-03,Gardening,GD2200,3,10770000.0
5798,108911,1997-03-14,Pets,PT4200,1,10770000.0
5799,111756,1997-03-31,Gardening,GD2300,1,10770000.0
5800,118005,1997-05-05,Gardening,GD1010,1,10770000.0
5801,125168,1997-06-12,Pets,PT1200,3,10770000.0
5802,135070,1997-08-03,Toys,TY1900,1,10770000.0
5803,149600,1997-10-19,Toys,TY2100,4,10770000.0
5804,149600,1997-10-19,Toys,TY2600,1,10770000.0
5805,149600,1997-10-19,Toys,TY4300,3,10770000.0
5806,149600,1997-10-19,Toys,TY4700,3,10770000.0
5807,152425,1997-11-03,Sports,SP1300,1,10770000.0
5808,164978,1998-01-11,Gardening,GD1001,1,10770000.0
5809,164978,1998-01-11,Gardening,GD1100,4,10770000.0
5810,164978,1998-01-11,Gardening,GD3000,3,10770000.0
5811,164978,1998-01-11,Gardening,GD4300,1,10770000.0
5812,187043,1998-05-04,Sports,SP1500,1,10770000.0
5813,189806,1998-05-16,Pets,PT2400,1,10770000.0
5814,192325,1998-05-27,Toys,TY1100,1,10770000.0
5815,193965,1998-06-03,Sports,SP3200,1,10770000.0
5816,200563,1998-07-01,Sports,SP1000,2,10770000.0
5817,200563,1998-07-01,Sports,SP2200,1,10770000.0
5818,200563,1998-07-01,Sports,SP2300,1,10770000.0
5819,200563,1998-07-01,Sports,SP3000,4,10770000.0
5820,234876,1998-11-24,Toys,TY4700,1,10770000.0
5821,98960,2000-04-12,Gardening,GD2200,3,10770000.0
5822,108911,2000-06-21,Pets,PT4200,1,10770000.0
5823,111756,2000-07-08,Gardening,GD2300,1,10770000.0
5824,118005,2000-08-12,Gardening,GD1010,1,10770000.0
5825,125168,2000-09-19,Pets,PT1200,3,10770000.0
5826,135070,2000-11-10,Toys,TY1900,1,10770000.0
5827,149600,2001-01-26,Toys,TY2100,4,10770000.0
5828,149600,2001-01-26,Toys,TY2600,1,10770000.0
5829,149600,2001-01-26,Toys,TY4300,3,10770000.0
5830,149600,2001-01-26,Toys,TY4700,3,10770000.0
5831,152425,2001-02-10,Sports,SP1300,1,10770000.0
5832,164978,2001-04-20,Gardening,GD1001,1,10770000.0
5833,164978,2001-04-20,Gardening,GD1100,4,10770000.0
5834,164978,2001-04-20,Gardening,GD3000,3,10770000.0
5835,164978,2001-04-20,Gardening,GD4300,1,10770000.0
5836,98961,1997-01-03,Pets,PT2100,1,10895000.0
5837,98961,1997-01-03,Pets,PT2300,1,10895000.0
5838,98961,1997-01-03,Pets,PT2300,1,10895000.0
5839,98961,1997-01-03,Pets,PT3200,1,10895000.0
5840,103828,1997-02-09,Toys,TY1200,1,10895000.0
5841,113530,1997-04-10,Toys,TY4100,1,10895000.0
5842,129967,1997-07-07,Sports,SP1000,1,10895000.0
